Offer_Id,Customer_Id,Time Spent,Starbucks App,Menu Choices,# Of surrounding coffee shops,Web Ad,Email Ad,Social Ad,Mobile Ad,Wash Rooms,Informational,Discount,Gender,Age,Became_Member_On,Income, Total_Amount 
D3,d2f79806cdbc4b68aea25148dcd8d551,83,1,52,19,1,1,1,1,0,0,1,1,36,9/14/17,36000, $81.00 
B3,d2f79806cdbc4b68aea25148dcd8d551,34,0,21,11,1,1,0,1,1,0,0,1,36,9/14/17,36000, $14.00 
D3,d2f79806cdbc4b68aea25148dcd8d551,62,0,36,11,1,1,1,1,0,0,1,1,36,9/14/17,36000, $80.00 
B3,d2f79806cdbc4b68aea25148dcd8d551,35,0,30,6,1,1,0,1,1,0,0,1,36,9/14/17,36000, $59.00 
B3,f036408e1fee4240b1615b1e4b3b5ced,10,0,27,16,1,1,0,1,1,0,0,1,78,9/9/14,64000, $40.00 
B3,f036408e1fee4240b1615b1e4b3b5ced,73,0,28,14,1,1,0,1,1,0,0,1,78,9/9/14,64000, $43.00 
B1,f036408e1fee4240b1615b1e4b3b5ced,67,0,50,15,0,1,1,1,1,0,0,1,78,9/9/14,64000, $9.00 
D1,f036408e1fee4240b1615b1e4b3b5ced,14,0,41,1,1,1,0,0,0,0,1,1,78,9/9/14,64000, $69.00 
D4,8f8f67a5f1544d8ca00470d147575de9,21,0,25,8,1,1,0,1,0,0,1,0,56,11/30/16,107000, $44.00 
I2,8f8f67a5f1544d8ca00470d147575de9,85,0,51,12,0,1,1,1,0,1,0,0,56,11/30/16,107000, $59.00 
B1,8f8f67a5f1544d8ca00470d147575de9,78,1,42,9,0,1,1,1,1,0,0,0,56,11/30/16,107000, $7.00 
D2,8f8f67a5f1544d8ca00470d147575de9,76,1,27,5,1,1,1,1,0,0,1,0,56,11/30/16,107000, $10.00 
B1,8f8f67a5f1544d8ca00470d147575de9,41,1,21,8,0,1,1,1,1,0,0,0,56,11/30/16,107000, $47.00 
D4,8f8f67a5f1544d8ca00470d147575de9,86,0,43,16,1,1,0,1,0,0,1,0,56,11/30/16,107000, $65.00 
D4,233c4cb4bd5b48e1bf461e4e7774d5c7,40,1,31,2,1,1,0,1,0,0,1,1,62,5/24/15,74000, $43.00 
D1,233c4cb4bd5b48e1bf461e4e7774d5c7,32,1,27,9,1,1,0,0,0,0,1,1,62,5/24/15,74000, $52.00 
B1,233c4cb4bd5b48e1bf461e4e7774d5c7,10,0,37,19,0,1,1,1,1,0,0,1,62,5/24/15,74000, $18.00 
I2,233c4cb4bd5b48e1bf461e4e7774d5c7,58,0,25,0,0,1,1,1,0,1,0,1,62,5/24/15,74000, $51.00 
D3,233c4cb4bd5b48e1bf461e4e7774d5c7,57,1,26,18,1,1,1,1,0,0,1,1,62,5/24/15,74000, $30.00 
B2,233c4cb4bd5b48e1bf461e4e7774d5c7,38,1,32,0,1,1,1,1,1,0,0,1,62,5/24/15,74000, $13.00 
D4,0fb53c5429d54a50a82803a7e1f03f25,49,0,34,20,1,1,0,1,0,0,1,1,53,7/12/14,36000, $8.00 
B1,0fb53c5429d54a50a82803a7e1f03f25,62,0,52,17,0,1,1,1,1,0,0,1,53,7/12/14,36000, $40.00 
D1,0fb53c5429d54a50a82803a7e1f03f25,81,0,25,12,1,1,0,0,0,0,1,1,53,7/12/14,36000, $13.00 
D3,a91155f8df7740389524af9b94b66a9a,41,1,51,5,1,1,1,1,0,0,1,1,83,7/25/18,96000, $74.00 
I2,a91155f8df7740389524af9b94b66a9a,14,1,44,17,0,1,1,1,0,1,0,1,83,7/25/18,96000, $50.00 
D4,a91155f8df7740389524af9b94b66a9a,71,1,35,2,1,1,0,1,0,0,1,1,83,7/25/18,96000, $44.00 
D1,a91155f8df7740389524af9b94b66a9a,13,1,43,8,1,1,0,0,0,0,1,1,83,7/25/18,96000, $27.00 
B3,a104f5f8f470487693d626d36317dcf7,77,0,51,7,1,1,0,1,1,0,0,0,94,9/29/16,31000, $38.00 
B2,a104f5f8f470487693d626d36317dcf7,77,0,46,2,1,1,1,1,1,0,0,0,94,9/29/16,31000, $46.00 
B1,a104f5f8f470487693d626d36317dcf7,60,1,50,7,0,1,1,1,1,0,0,0,94,9/29/16,31000, $71.00 
D2,a104f5f8f470487693d626d36317dcf7,17,1,43,17,1,1,1,1,0,0,1,0,94,9/29/16,31000, $42.00 
B4,a104f5f8f470487693d626d36317dcf7,72,1,28,8,1,1,1,1,1,0,0,0,94,9/29/16,31000, $31.00 
B1,1a8e25a2abe04bc4aa13f91b45c369db,85,1,37,0,0,1,1,1,1,0,0,1,81,8/25/16,120000, $76.00 
B3,1a8e25a2abe04bc4aa13f91b45c369db,50,1,33,18,1,1,0,1,1,0,0,1,81,8/25/16,120000, $58.00 
B2,1a8e25a2abe04bc4aa13f91b45c369db,27,1,47,17,1,1,1,1,1,0,0,1,81,8/25/16,120000, $30.00 
D2,1a8e25a2abe04bc4aa13f91b45c369db,23,1,33,11,1,1,1,1,0,0,1,1,81,8/25/16,120000, $46.00 
D4,1a8e25a2abe04bc4aa13f91b45c369db,76,0,40,6,1,1,0,1,0,0,1,1,81,8/25/16,120000, $55.00 
I2,87ab31c624964083bb6a4e3a64fd7c55,38,0,31,1,0,1,1,1,0,1,0,0,51,2/6/18,43000, $11.00 
B4,87ab31c624964083bb6a4e3a64fd7c55,74,0,37,20,1,1,1,1,1,0,0,0,51,2/6/18,43000, $78.00 
I1,87ab31c624964083bb6a4e3a64fd7c55,23,0,52,11,1,1,0,1,0,1,0,0,51,2/6/18,43000, $8.00 
D2,87ab31c624964083bb6a4e3a64fd7c55,35,1,31,6,1,1,1,1,0,0,1,0,51,2/6/18,43000, $36.00 
D2,87ab31c624964083bb6a4e3a64fd7c55,58,1,31,20,1,1,1,1,0,0,1,0,51,2/6/18,43000, $21.00 
B2,02b5aa5725f94bcb94ca58208015b7bc,22,0,47,3,1,1,1,1,1,0,0,1,65,10/28/16,46000, $61.00 
D2,02b5aa5725f94bcb94ca58208015b7bc,74,1,27,1,1,1,1,1,0,0,1,1,65,10/28/16,46000, $65.00 
D3,02b5aa5725f94bcb94ca58208015b7bc,42,1,43,16,1,1,1,1,0,0,1,1,65,10/28/16,46000, $15.00 
D1,02b5aa5725f94bcb94ca58208015b7bc,53,0,43,12,1,1,0,0,0,0,1,1,65,10/28/16,46000, $40.00 
D2,4358fa2c11d84f268b83940efbf85816,20,0,50,11,1,1,1,1,0,0,1,1,55,8/18/16,56000, $66.00 
B3,4358fa2c11d84f268b83940efbf85816,9,0,47,10,1,1,0,1,1,0,0,1,55,8/18/16,56000, $32.00 
B4,4358fa2c11d84f268b83940efbf85816,23,0,50,4,1,1,1,1,1,0,0,1,55,8/18/16,56000, $68.00 
D1,4358fa2c11d84f268b83940efbf85816,64,1,48,2,1,1,0,0,0,0,1,1,55,8/18/16,56000, $19.00 
B2,4358fa2c11d84f268b83940efbf85816,78,1,31,0,1,1,1,1,1,0,0,1,55,8/18/16,56000, $20.00 
B3,e4d1de549dc141eeb3db5ded481a6d67,88,1,44,6,1,1,0,1,1,0,0,1,43,6/3/17,87000, $84.00 
B1,e4d1de549dc141eeb3db5ded481a6d67,51,1,38,14,0,1,1,1,1,0,0,1,43,6/3/17,87000, $44.00 
B1,e4d1de549dc141eeb3db5ded481a6d67,30,1,24,20,0,1,1,1,1,0,0,1,43,6/3/17,87000, $85.00 
D1,e4d1de549dc141eeb3db5ded481a6d67,78,1,34,18,1,1,0,0,0,0,1,1,43,6/3/17,87000, $38.00 
I2,e4d1de549dc141eeb3db5ded481a6d67,71,0,26,9,0,1,1,1,0,1,0,1,43,6/3/17,87000, $84.00 
B2,e4d1de549dc141eeb3db5ded481a6d67,44,1,46,20,1,1,1,1,1,0,0,1,43,6/3/17,87000, $17.00 
B4,916d513074dc4cbead2c1fb4070a06e4,87,0,36,17,1,1,1,1,1,0,0,1,60,10/14/17,83000, $40.00 
B1,916d513074dc4cbead2c1fb4070a06e4,16,0,23,18,0,1,1,1,1,0,0,1,60,10/14/17,83000, $33.00 
D1,916d513074dc4cbead2c1fb4070a06e4,23,0,26,16,1,1,0,0,0,0,1,1,60,10/14/17,83000, $8.00 
I1,916d513074dc4cbead2c1fb4070a06e4,10,0,50,20,1,1,0,1,0,1,0,1,60,10/14/17,83000, $18.00 
I1,00c91f31f5f74e769fa7a359b63e1a9f,75,0,30,11,1,1,0,1,0,1,0,0,22,11/15/16,49000, $39.00 
I2,00c91f31f5f74e769fa7a359b63e1a9f,60,0,28,19,0,1,1,1,0,1,0,0,22,11/15/16,49000, $83.00 
D2,00c91f31f5f74e769fa7a359b63e1a9f,17,1,27,0,1,1,1,1,0,0,1,0,22,11/15/16,49000, $35.00 
D3,00c91f31f5f74e769fa7a359b63e1a9f,27,1,29,10,1,1,1,1,0,0,1,0,22,11/15/16,49000, $75.00 
D2,00c91f31f5f74e769fa7a359b63e1a9f,82,1,35,3,1,1,1,1,0,0,1,0,22,11/15/16,49000, $76.00 
D3,5f770fb2f5524860a0a3ff77a7d88c59,20,0,50,6,1,1,1,1,0,0,1,1,24,2/12/18,53000, $14.00 
B4,5f770fb2f5524860a0a3ff77a7d88c59,77,0,50,1,1,1,1,1,1,0,0,1,24,2/12/18,53000, $19.00 
D3,5f770fb2f5524860a0a3ff77a7d88c59,76,0,30,12,1,1,1,1,0,0,1,1,24,2/12/18,53000, $15.00 
D1,5f770fb2f5524860a0a3ff77a7d88c59,16,0,52,19,1,1,0,0,0,0,1,1,24,2/12/18,53000, $36.00 
D4,5f770fb2f5524860a0a3ff77a7d88c59,39,0,37,17,1,1,0,1,0,0,1,1,24,2/12/18,53000, $61.00 
B3,ffb62bee02c14583b9763f8613bcace7,15,0,26,19,1,1,0,1,1,0,0,0,94,8/23/14,75000, $70.00 
I2,ffb62bee02c14583b9763f8613bcace7,57,0,38,0,0,1,1,1,0,1,0,0,94,8/23/14,75000, $76.00 
D1,ffb62bee02c14583b9763f8613bcace7,62,0,33,15,1,1,0,0,0,0,1,0,94,8/23/14,75000, $36.00 
D4,ffb62bee02c14583b9763f8613bcace7,45,0,37,9,1,1,0,1,0,0,1,0,94,8/23/14,75000, $11.00 
I2,ffb62bee02c14583b9763f8613bcace7,66,0,36,17,0,1,1,1,0,1,0,0,94,8/23/14,75000, $32.00 
I2,7f8ca265c7b54f1592b8720a3d7a7c9e,18,0,35,5,0,1,1,1,0,1,0,0,26,4/30/17,57000, $18.00 
I2,7f8ca265c7b54f1592b8720a3d7a7c9e,74,0,30,1,0,1,1,1,0,1,0,0,26,4/30/17,57000, $28.00 
D1,7f8ca265c7b54f1592b8720a3d7a7c9e,67,1,29,2,1,1,0,0,0,0,1,0,26,4/30/17,57000, $72.00 
B2,7f8ca265c7b54f1592b8720a3d7a7c9e,16,1,40,20,1,1,1,1,1,0,0,0,26,4/30/17,57000, $70.00 
B3,7f8ca265c7b54f1592b8720a3d7a7c9e,24,1,43,4,1,1,0,1,1,0,0,0,26,4/30/17,57000, $22.00 
B4,7f8ca265c7b54f1592b8720a3d7a7c9e,68,1,35,12,1,1,1,1,1,0,0,0,26,4/30/17,57000, $74.00 
B2,a1cafa52856b47d6b5a51b172f9509dc,79,0,52,14,1,1,1,1,1,0,0,1,26,7/3/18,62000, $48.00 
I1,a1cafa52856b47d6b5a51b172f9509dc,71,0,45,2,1,1,0,1,0,1,0,1,26,7/3/18,62000, $42.00 
I1,a1cafa52856b47d6b5a51b172f9509dc,45,0,22,6,1,1,0,1,0,1,0,1,26,7/3/18,62000, $75.00 
B4,a1cafa52856b47d6b5a51b172f9509dc,28,0,50,3,1,1,1,1,1,0,0,1,26,7/3/18,62000, $6.00 
I1,7b0fe46288a44fb98514bbcd83db3c6c,35,0,48,17,1,1,0,1,0,1,0,1,52,11/21/17,56000, $9.00 
B2,7b0fe46288a44fb98514bbcd83db3c6c,74,1,25,14,1,1,1,1,1,0,0,1,52,11/21/17,56000, $14.00 
D3,7b0fe46288a44fb98514bbcd83db3c6c,73,0,26,12,1,1,1,1,0,0,1,1,52,11/21/17,56000, $27.00 
D3,7b0fe46288a44fb98514bbcd83db3c6c,26,0,39,6,1,1,1,1,0,0,1,1,52,11/21/17,56000, $33.00 
D2,ce41b96c7ef1426b929b4f6c494cd5bd,77,1,37,19,1,1,1,1,0,0,1,0,65,3/8/14,39000, $51.00 
D3,ce41b96c7ef1426b929b4f6c494cd5bd,80,1,42,2,1,1,1,1,0,0,1,0,65,3/8/14,39000, $45.00 
B3,ce41b96c7ef1426b929b4f6c494cd5bd,64,1,36,15,1,1,0,1,1,0,0,0,65,3/8/14,39000, $29.00 
I2,ce41b96c7ef1426b929b4f6c494cd5bd,21,1,22,14,0,1,1,1,0,1,0,0,65,3/8/14,39000, $44.00 
B1,ce41b96c7ef1426b929b4f6c494cd5bd,47,0,29,12,0,1,1,1,1,0,0,0,65,3/8/14,39000, $28.00 
B2,4adca6b0329140879c17601716a03e33,64,1,51,11,1,1,1,1,1,0,0,0,38,3/29/16,85000, $34.00 
D1,4adca6b0329140879c17601716a03e33,70,1,52,7,1,1,0,0,0,0,1,0,38,3/29/16,85000, $58.00 
I1,4adca6b0329140879c17601716a03e33,64,0,21,0,1,1,0,1,0,1,0,0,38,3/29/16,85000, $56.00 
I1,4adca6b0329140879c17601716a03e33,20,0,43,9,1,1,0,1,0,1,0,0,38,3/29/16,85000, $75.00 
D3,4adca6b0329140879c17601716a03e33,80,1,46,2,1,1,1,1,0,0,1,0,38,3/29/16,85000, $71.00 
D3,4adca6b0329140879c17601716a03e33,76,1,31,17,1,1,1,1,0,0,1,0,38,3/29/16,85000, $61.00 
B4,e907946cc01e4e11b814b1ab946755a0,74,1,21,6,1,1,1,1,1,0,0,1,49,5/14/16,50000, $68.00 
I2,e907946cc01e4e11b814b1ab946755a0,70,0,28,11,0,1,1,1,0,1,0,1,49,5/14/16,50000, $52.00 
B2,e907946cc01e4e11b814b1ab946755a0,32,0,51,15,1,1,1,1,1,0,0,1,49,5/14/16,50000, $80.00 
B2,e907946cc01e4e11b814b1ab946755a0,24,0,36,12,1,1,1,1,1,0,0,1,49,5/14/16,50000, $78.00 
B3,e907946cc01e4e11b814b1ab946755a0,80,1,52,13,1,1,0,1,1,0,0,1,49,5/14/16,50000, $36.00 
I2,1c915596914b4931b6dd2386601ae325,35,0,46,7,0,1,1,1,0,1,0,1,54,4/29/18,35000, $11.00 
B1,1c915596914b4931b6dd2386601ae325,37,1,34,11,0,1,1,1,1,0,0,1,54,4/29/18,35000, $57.00 
B1,1c915596914b4931b6dd2386601ae325,36,1,42,11,0,1,1,1,1,0,0,1,54,4/29/18,35000, $32.00 
I1,1c915596914b4931b6dd2386601ae325,22,0,51,14,1,1,0,1,0,1,0,1,54,4/29/18,35000, $45.00 
B3,1c915596914b4931b6dd2386601ae325,30,1,22,16,1,1,0,1,1,0,0,1,54,4/29/18,35000, $10.00 
I1,7af65c35e04d48378b73e9134e1bdfba,17,0,32,13,1,1,0,1,0,1,0,1,54,4/8/17,57000, $12.00 
B1,7af65c35e04d48378b73e9134e1bdfba,89,0,41,1,0,1,1,1,1,0,0,1,54,4/8/17,57000, $37.00 
B4,7af65c35e04d48378b73e9134e1bdfba,87,0,26,13,1,1,1,1,1,0,0,1,54,4/8/17,57000, $18.00 
B3,7af65c35e04d48378b73e9134e1bdfba,11,0,47,12,1,1,0,1,1,0,0,1,54,4/8/17,57000, $85.00 
B1,7af65c35e04d48378b73e9134e1bdfba,60,0,44,3,0,1,1,1,1,0,0,1,54,4/8/17,57000, $19.00 
I1,7af65c35e04d48378b73e9134e1bdfba,17,0,46,1,1,1,0,1,0,1,0,1,54,4/8/17,57000, $35.00 
I2,f2ecbad774a14496b16393f8dba1528a,70,0,34,4,0,1,1,1,0,1,0,1,58,7/16/14,40000, $10.00 
D1,f2ecbad774a14496b16393f8dba1528a,23,1,52,7,1,1,0,0,0,0,1,1,58,7/16/14,40000, $85.00 
D2,f2ecbad774a14496b16393f8dba1528a,31,1,45,3,1,1,1,1,0,0,1,1,58,7/16/14,40000, $12.00 
D4,f2ecbad774a14496b16393f8dba1528a,25,0,49,9,1,1,0,1,0,0,1,1,58,7/16/14,40000, $23.00 
D4,f062a057cfcc49c39563e045d4e1c0ec,43,0,39,16,1,1,0,1,0,0,1,1,51,4/17/18,65000, $56.00 
D3,f062a057cfcc49c39563e045d4e1c0ec,72,0,22,3,1,1,1,1,0,0,1,1,51,4/17/18,65000, $68.00 
B1,f062a057cfcc49c39563e045d4e1c0ec,17,0,44,6,0,1,1,1,1,0,0,1,51,4/17/18,65000, $52.00 
D1,f062a057cfcc49c39563e045d4e1c0ec,34,0,30,6,1,1,0,0,0,0,1,1,51,4/17/18,65000, $48.00 
D2,f062a057cfcc49c39563e045d4e1c0ec,17,0,32,7,1,1,1,1,0,0,1,1,51,4/17/18,65000, $70.00 
B4,0a03ef333feb47db93bf30d6ef41b239,80,1,25,1,1,1,1,1,1,0,0,1,43,4/12/18,37000, $80.00 
B1,0a03ef333feb47db93bf30d6ef41b239,90,1,35,11,0,1,1,1,1,0,0,1,43,4/12/18,37000, $27.00 
D1,b743f13d0b9f4ae0b529bb65615f7e52,84,1,43,19,1,1,0,0,0,0,1,0,35,4/30/16,34000, $24.00 
B2,b743f13d0b9f4ae0b529bb65615f7e52,90,1,26,11,1,1,1,1,1,0,0,0,35,4/30/16,34000, $84.00 
B3,b743f13d0b9f4ae0b529bb65615f7e52,15,1,42,9,1,1,0,1,1,0,0,0,35,4/30/16,34000, $63.00 
B1,b743f13d0b9f4ae0b529bb65615f7e52,77,1,36,14,0,1,1,1,1,0,0,0,35,4/30/16,34000, $71.00 
I2,b743f13d0b9f4ae0b529bb65615f7e52,41,0,28,11,0,1,1,1,0,1,0,0,35,4/30/16,34000, $29.00 
B4,df1d11f19ad04e5995ee7c28e642932f,57,1,26,16,1,1,1,1,1,0,0,0,53,6/5/18,110000, $30.00 
D3,df1d11f19ad04e5995ee7c28e642932f,45,1,50,6,1,1,1,1,0,0,1,0,53,6/5/18,110000, $31.00 
D2,df1d11f19ad04e5995ee7c28e642932f,78,1,27,12,1,1,1,1,0,0,1,0,53,6/5/18,110000, $20.00 
I1,df1d11f19ad04e5995ee7c28e642932f,29,0,22,7,1,1,0,1,0,1,0,0,53,6/5/18,110000, $6.00 
B2,df1d11f19ad04e5995ee7c28e642932f,17,0,27,18,1,1,1,1,1,0,0,0,53,6/5/18,110000, $35.00 
I2,df1d11f19ad04e5995ee7c28e642932f,55,0,32,5,0,1,1,1,0,1,0,0,53,6/5/18,110000, $46.00 
B2,44e7bf6460ce490bb012e70ce4d772c4,23,0,52,13,1,1,1,1,1,0,0,1,59,2/20/15,59000, $34.00 
I1,44e7bf6460ce490bb012e70ce4d772c4,72,0,23,4,1,1,0,1,0,1,0,1,59,2/20/15,59000, $52.00 
B3,44e7bf6460ce490bb012e70ce4d772c4,75,1,22,8,1,1,0,1,1,0,0,1,59,2/20/15,59000, $11.00 
I1,44e7bf6460ce490bb012e70ce4d772c4,19,1,44,1,1,1,0,1,0,1,0,1,59,2/20/15,59000, $11.00 
I1,44e7bf6460ce490bb012e70ce4d772c4,22,0,43,10,1,1,0,1,0,1,0,1,59,2/20/15,59000, $33.00 
B4,5159b0aa366e4b9b9e55c737839bea23,56,1,22,3,1,1,1,1,1,0,0,0,51,1/4/16,114000, $22.00 
B1,5159b0aa366e4b9b9e55c737839bea23,46,1,26,10,0,1,1,1,1,0,0,0,51,1/4/16,114000, $51.00 
I2,5159b0aa366e4b9b9e55c737839bea23,18,0,23,16,0,1,1,1,0,1,0,0,51,1/4/16,114000, $14.00 
D4,5159b0aa366e4b9b9e55c737839bea23,11,0,45,13,1,1,0,1,0,0,1,0,51,1/4/16,114000, $37.00 
I2,e28c08db1c7148e3b980903f1eda597c,85,0,47,16,0,1,1,1,0,1,0,1,63,4/8/16,38000, $14.00 
I2,e28c08db1c7148e3b980903f1eda597c,48,0,51,17,0,1,1,1,0,1,0,1,63,4/8/16,38000, $56.00 
D3,e28c08db1c7148e3b980903f1eda597c,7,1,34,9,1,1,1,1,0,0,1,1,63,4/8/16,38000, $49.00 
B4,e28c08db1c7148e3b980903f1eda597c,63,1,27,16,1,1,1,1,1,0,0,1,63,4/8/16,38000, $81.00 
B3,e28c08db1c7148e3b980903f1eda597c,31,1,34,5,1,1,0,1,1,0,0,1,63,4/8/16,38000, $55.00 
I1,c12ae136c4ad4390b3cbc2afc2eee413,64,0,45,16,1,1,0,1,0,1,0,0,55,6/8/18,39000, $65.00 
D3,c12ae136c4ad4390b3cbc2afc2eee413,7,0,42,4,1,1,1,1,0,0,1,0,55,6/8/18,39000, $70.00 
B2,c12ae136c4ad4390b3cbc2afc2eee413,38,0,47,18,1,1,1,1,1,0,0,0,55,6/8/18,39000, $29.00 
I2,c12ae136c4ad4390b3cbc2afc2eee413,43,0,25,5,0,1,1,1,0,1,0,0,55,6/8/18,39000, $30.00 
B1,c12ae136c4ad4390b3cbc2afc2eee413,48,0,39,1,0,1,1,1,1,0,0,0,55,6/8/18,39000, $65.00 
D4,c12ae136c4ad4390b3cbc2afc2eee413,79,0,36,13,1,1,0,1,0,0,1,0,55,6/8/18,39000, $40.00 
D2,36d0673ea98c4cafac89e8813c3324f1,71,0,52,4,1,1,1,1,0,0,1,0,71,3/19/18,96000, $56.00 
D4,36d0673ea98c4cafac89e8813c3324f1,71,0,23,20,1,1,0,1,0,0,1,0,71,3/19/18,96000, $9.00 
D2,36d0673ea98c4cafac89e8813c3324f1,10,0,37,20,1,1,1,1,0,0,1,0,71,3/19/18,96000, $15.00 
B2,36d0673ea98c4cafac89e8813c3324f1,57,1,38,0,1,1,1,1,1,0,0,0,71,3/19/18,96000, $45.00 
I1,2bc8d01ed07943b9ad06b426dcf73a71,45,0,38,17,1,1,0,1,0,1,0,1,62,1/29/18,80000, $80.00 
D1,2bc8d01ed07943b9ad06b426dcf73a71,57,0,49,20,1,1,0,0,0,0,1,1,62,1/29/18,80000, $83.00 
B3,2bc8d01ed07943b9ad06b426dcf73a71,60,0,30,8,1,1,0,1,1,0,0,1,62,1/29/18,80000, $63.00 
B1,2bc8d01ed07943b9ad06b426dcf73a71,26,1,50,18,0,1,1,1,1,0,0,1,62,1/29/18,80000, $74.00 
B1,2bc8d01ed07943b9ad06b426dcf73a71,66,0,35,15,0,1,1,1,1,0,0,1,62,1/29/18,80000, $38.00 
D1,505672e0c12e4f77a4461641b004bd5d,42,1,21,12,1,1,0,0,0,0,1,1,78,12/9/17,33000, $36.00 
D1,505672e0c12e4f77a4461641b004bd5d,35,1,22,14,1,1,0,0,0,0,1,1,78,12/9/17,33000, $54.00 
D4,505672e0c12e4f77a4461641b004bd5d,39,1,51,5,1,1,0,1,0,0,1,1,78,12/9/17,33000, $16.00 
D3,505672e0c12e4f77a4461641b004bd5d,59,1,48,20,1,1,1,1,0,0,1,1,78,12/9/17,33000, $8.00 
B1,505672e0c12e4f77a4461641b004bd5d,12,1,40,0,0,1,1,1,1,0,0,1,78,12/9/17,33000, $52.00 
D1,9c400c1288894ae1b93997ad5393baba,61,0,24,13,1,1,0,0,0,0,1,1,68,8/26/17,37000, $23.00 
D3,9c400c1288894ae1b93997ad5393baba,69,0,42,8,1,1,1,1,0,0,1,1,68,8/26/17,37000, $44.00 
D2,9c400c1288894ae1b93997ad5393baba,65,0,36,0,1,1,1,1,0,0,1,1,68,8/26/17,37000, $26.00 
B1,9c400c1288894ae1b93997ad5393baba,29,0,48,18,0,1,1,1,1,0,0,1,68,8/26/17,37000, $69.00 
D4,9c400c1288894ae1b93997ad5393baba,54,0,50,5,1,1,0,1,0,0,1,1,68,8/26/17,37000, $23.00 
I2,4903da2095b74faaab207861c91128c4,30,0,36,17,0,1,1,1,0,1,0,0,88,7/12/17,89000, $23.00 
D2,4903da2095b74faaab207861c91128c4,29,1,51,1,1,1,1,1,0,0,1,0,88,7/12/17,89000, $39.00 
I1,4903da2095b74faaab207861c91128c4,30,0,40,6,1,1,0,1,0,1,0,0,88,7/12/17,89000, $10.00 
B2,4903da2095b74faaab207861c91128c4,90,1,34,6,1,1,1,1,1,0,0,0,88,7/12/17,89000, $48.00 
D3,4903da2095b74faaab207861c91128c4,71,1,32,10,1,1,1,1,0,0,1,0,88,7/12/17,89000, $42.00 
D4,120b9858bd7b4a3cb47a35e23333346e,72,0,50,16,1,1,0,1,0,0,1,1,33,7/22/18,72000, $6.00 
B1,120b9858bd7b4a3cb47a35e23333346e,62,0,25,17,0,1,1,1,1,0,0,1,33,7/22/18,72000, $66.00 
B1,120b9858bd7b4a3cb47a35e23333346e,87,0,29,4,0,1,1,1,1,0,0,1,33,7/22/18,72000, $51.00 
D2,120b9858bd7b4a3cb47a35e23333346e,84,0,39,2,1,1,1,1,0,0,1,1,33,7/22/18,72000, $12.00 
D3,120b9858bd7b4a3cb47a35e23333346e,61,0,46,19,1,1,1,1,0,0,1,1,33,7/22/18,72000, $47.00 
D1,120b9858bd7b4a3cb47a35e23333346e,22,0,32,0,1,1,0,0,0,0,1,1,33,7/22/18,72000, $57.00 
D1,fd3e1ba4df4b4db0af9cf727eb1651ac,56,0,33,10,1,1,0,0,0,0,1,1,42,12/24/15,36000, $11.00 
B1,fd3e1ba4df4b4db0af9cf727eb1651ac,27,1,28,8,0,1,1,1,1,0,0,1,42,12/24/15,36000, $22.00 
I1,fd3e1ba4df4b4db0af9cf727eb1651ac,86,0,52,15,1,1,0,1,0,1,0,1,42,12/24/15,36000, $63.00 
B2,fd3e1ba4df4b4db0af9cf727eb1651ac,90,1,39,17,1,1,1,1,1,0,0,1,42,12/24/15,36000, $57.00 
B2,fd3e1ba4df4b4db0af9cf727eb1651ac,43,1,37,9,1,1,1,1,1,0,0,1,42,12/24/15,36000, $30.00 
B4,a624d0260f8d4390adde915a961c9e1d,83,0,22,1,1,1,1,1,1,0,0,0,26,5/24/18,69000, $81.00 
D4,a624d0260f8d4390adde915a961c9e1d,10,0,27,13,1,1,0,1,0,0,1,0,26,5/24/18,69000, $30.00 
D2,a624d0260f8d4390adde915a961c9e1d,13,0,37,10,1,1,1,1,0,0,1,0,26,5/24/18,69000, $77.00 
D3,a624d0260f8d4390adde915a961c9e1d,81,1,43,16,1,1,1,1,0,0,1,0,26,5/24/18,69000, $18.00 
B3,a624d0260f8d4390adde915a961c9e1d,79,0,37,15,1,1,0,1,1,0,0,0,26,5/24/18,69000, $81.00 
B2,68f47ee760824c4295daa45e0f5a29cb,44,0,25,4,1,1,1,1,1,0,0,0,86,1/9/18,100000, $67.00 
D3,68f47ee760824c4295daa45e0f5a29cb,40,0,46,9,1,1,1,1,0,0,1,0,86,1/9/18,100000, $69.00 
I1,68f47ee760824c4295daa45e0f5a29cb,58,0,25,13,1,1,0,1,0,1,0,0,86,1/9/18,100000, $49.00 
D1,68f47ee760824c4295daa45e0f5a29cb,64,0,29,0,1,1,0,0,0,0,1,0,86,1/9/18,100000, $75.00 
B2,68f47ee760824c4295daa45e0f5a29cb,61,0,36,17,1,1,1,1,1,0,0,0,86,1/9/18,100000, $29.00 
B1,68f47ee760824c4295daa45e0f5a29cb,30,1,35,5,0,1,1,1,1,0,0,0,86,1/9/18,100000, $62.00 
B3,2b484f47c647418898a58835c3b8e207,9,1,33,12,1,1,0,1,1,0,0,0,37,10/13/17,58000, $22.00 
D1,2b484f47c647418898a58835c3b8e207,86,0,44,9,1,1,0,0,0,0,1,0,37,10/13/17,58000, $75.00 
B1,2b484f47c647418898a58835c3b8e207,50,0,27,4,0,1,1,1,1,0,0,0,37,10/13/17,58000, $6.00 
D2,2b484f47c647418898a58835c3b8e207,17,0,23,4,1,1,1,1,0,0,1,0,37,10/13/17,58000, $15.00 
