School,School URL,District,District URL,Address,City,City URL,Zip,County,Phone,Is Title I,Is Charter,Is Magnet,Is Virtual,Number Students,Number Full-time Teachers,Student/Teacher Ratio,Percent Free/Disc Lunch,Percent African American,Percent American Indian,Percent Asian,Percent Hispanic,Percent Pacific Islander,Percent Two or More Races,Percent White,Standard Score
Catskill Senior High School,https://www.schooldigger.com/go/NY/schools/0672000459/school.aspx,Catskill Central School District,https://www.schooldigger.com/go/NY/district/06720/search.aspx,341 W Main St,Catskill,https://www.schooldigger.com/go/NY/city/Catskill/search.aspx,12414,Greene County,(518) 943-2300,Yes,No,No,No,410,36.9,11,52.2,9.5,0.2,0.7,10.7,0,8.3,70.5,65.2
Penn Yan Academy,https://www.schooldigger.com/go/NY/schools/2274003200/school.aspx,Penn Yan Central School District,https://www.schooldigger.com/go/NY/district/22740/search.aspx,305 Court St,Penn Yan,https://www.schooldigger.com/go/NY/city/Penn+Yan/search.aspx,14527,Yates County,(315) 536-4408,Yes,No,No,No,409,48.5,8.4,45,0.2,0.2,0.7,4.2,0,3.2,91.4,65.2
Saint Lawrence High School,https://www.schooldigger.com/go/NY/schools/2796003791/school.aspx,Brasher Falls Central School District,https://www.schooldigger.com/go/NY/district/27960/search.aspx,1039 State Hwy 11c,Brasher Falls,https://www.schooldigger.com/go/NY/city/Brasher+Falls/search.aspx,13613,St. Lawrence County,(315) 389-5131,Yes,No,No,No,284,24.8,11.4,52.5,0.7,2.8,0,3.2,0,0.7,92.6,65.1
Mountain View Campus,https://www.schooldigger.com/go/NY/schools/0118900804/school.aspx,Boquet Valley Central School District,https://www.schooldigger.com/go/NY/district/01189/search.aspx,7530 Court St,Elizabethtown,https://www.schooldigger.com/go/NY/city/Elizabethtown/search.aspx,12932,Essex County,(518) 873-6371,Yes,No,No,No,225,27,8.3,40.9,0.4,0,0.9,0.4,0,2.2,96,65.1
Clymer Central School,https://www.schooldigger.com/go/NY/schools/0789000562/school.aspx,Clymer Central School District,https://www.schooldigger.com/go/NY/district/07890/search.aspx,8672 E Main St,Clymer,https://www.schooldigger.com/go/NY/city/Clymer/search.aspx,14724,Chautauqua County,(716) 355-4444,Yes,No,No,No,382,46,8.3,35.1,1,0,0.5,2.4,0.3,3.1,92.7,64.9
Letchworth Senior High School,https://www.schooldigger.com/go/NY/schools/1713001516/school.aspx,Letchworth Central School District,https://www.schooldigger.com/go/NY/district/17130/search.aspx,5550 School Rd,Gainesville,https://www.schooldigger.com/go/NY/city/Gainesville/search.aspx,14066,Wyoming County,(585) 493-2571,Yes,No,No,No,267,28.9,9.2,36,1.1,0.4,1.1,1.5,0,0.7,95.1,64.7
Honeoye Middle/High School,https://www.schooldigger.com/go/NY/schools/1467001221/school.aspx,Honeoye Central School District,https://www.schooldigger.com/go/NY/district/14670/search.aspx,8528 Main St,Honeoye,https://www.schooldigger.com/go/NY/city/Honeoye/search.aspx,14471,Ontario County,(585) 229-5171,Yes,No,No,No,336,41.5,8,31.8,0,0.3,0.3,1.8,0,0.9,96.7,64.7
Schuylerville High School,https://www.schooldigger.com/go/NY/schools/2616003602/school.aspx,Schuylerville Central School District,https://www.schooldigger.com/go/NY/district/26160/search.aspx,14 Spring St,Schuylerville,https://www.schooldigger.com/go/NY/city/Schuylerville/search.aspx,12871,Saratoga County,(518) 695-3255,Yes,No,No,No,479,44.4,10.7,28.4,0.8,0,0.8,2.7,0.2,0.6,94.8,64.5
Rocky Point High School,https://www.schooldigger.com/go/NY/schools/2484003437/school.aspx,Rocky Point Union Free School District,https://www.schooldigger.com/go/NY/district/24840/search.aspx,82 Rocky Pt-Yaphank Rd,Rocky Point,https://www.schooldigger.com/go/NY/city/Rocky+Point/search.aspx,11778,Suffolk County,(631) 849-7505,No,No,No,No,956,67.3,14.2,29.5,1.8,0,1.8,13.5,0.1,2.4,80.4,64.4
East Syracuse Minoa Central High School,https://www.schooldigger.com/go/NY/schools/0999000772/school.aspx,East Syracuse Minoa Central School District,https://www.schooldigger.com/go/NY/district/09990/search.aspx,6400 Fremont Rd,East Syracuse,https://www.schooldigger.com/go/NY/city/East+Syracuse/search.aspx,13057,Onondaga County,(315) 434-3300,Yes,No,No,No,1114,94.3,11.8,44.2,7.2,0.5,3.8,3,0.3,3.1,82.2,64.4
Ichabod Crane Senior High School,https://www.schooldigger.com/go/NY/schools/1521001279/school.aspx,Kinderhook Central School District,https://www.schooldigger.com/go/NY/district/15210/search.aspx,2910 Rt 9,Valatie,https://www.schooldigger.com/go/NY/city/Valatie/search.aspx,12184,Columbia County,(518) 758-7575,No,No,No,No,515,54.7,9.4,28.9,3.1,0,2.1,5,0,1.9,87.8,64.4
Saranac High School,https://www.schooldigger.com/go/NY/schools/0000904669/school.aspx,Saranac Central School District,https://www.schooldigger.com/go/NY/district/00009/search.aspx,60 Picketts Crnrs Rd,Saranac,https://www.schooldigger.com/go/NY/city/Saranac/search.aspx,12981,Clinton County,(518) 565-5800,No,No,No,No,399,39,10.2,36.3,0.5,0,0.3,1.3,0,1,97,64.3
Churchville-Chili Senior High School,https://www.schooldigger.com/go/NY/schools/0753000536/school.aspx,Churchville-Chili Central School District,https://www.schooldigger.com/go/NY/district/07530/search.aspx,5786 Buffalo Rd,Churchville,https://www.schooldigger.com/go/NY/city/Churchville/search.aspx,14428,Monroe County,(585) 293-4540,No,No,No,No,1175,86,13.6,30.6,7.8,0.1,2.2,5.6,0.1,4.2,80,64.3
Long Beach High School,https://www.schooldigger.com/go/NY/schools/1773001599/school.aspx,Long Beach City School District,https://www.schooldigger.com/go/NY/district/17730/search.aspx,322 Lagoon Dr W,Long Beach,https://www.schooldigger.com/go/NY/city/Long+Beach/search.aspx,11561,Nassau County,(516) 897-2012,No,No,No,No,1313,133.8,9.8,24.2,7.2,0,4.6,29.4,0.1,0.4,58.3,64.1
Kendall Junior-Senior High School,https://www.schooldigger.com/go/NY/schools/1620001399/school.aspx,Kendall Central School District,https://www.schooldigger.com/go/NY/district/16200/search.aspx,16887 Roosevelt Hwy,Kendall,https://www.schooldigger.com/go/NY/city/Kendall/search.aspx,14476,Orleans County,(585) 659-2706,Yes,No,No,No,334,30.2,11,49.1,1.2,0.3,0,7.5,0,2.7,88.3,64.1
Moravia Junior-Senior High School,https://www.schooldigger.com/go/NY/schools/1980001813/school.aspx,Moravia Central School District,https://www.schooldigger.com/go/NY/district/19800/search.aspx,68 S Main St,Moravia,https://www.schooldigger.com/go/NY/city/Moravia/search.aspx,13118,Cayuga County,(315) 497-2670,Yes,No,No,No,486,40,12.1,41.2,0.6,0.2,0.2,2.5,0,2.1,94.4,64
Canisteo-Greenwood High School,https://www.schooldigger.com/go/NY/schools/0012400426/school.aspx,Canisteo-Greenwood Central School District,https://www.schooldigger.com/go/NY/district/00124/search.aspx,84 Greenwood St,Canisteo,https://www.schooldigger.com/go/NY/city/Canisteo/search.aspx,14823,Steuben County,(607) 698-4225,Yes,No,No,No,451,39.8,11.3,56.5,0.9,0.4,0.9,1.8,0,1.1,94.9,63.6
Chittenango High School,https://www.schooldigger.com/go/NY/schools/0747000531/school.aspx,Chittenango Central School District,https://www.schooldigger.com/go/NY/district/07470/search.aspx,150 W Genesee St,Chittenango,https://www.schooldigger.com/go/NY/city/Chittenango/search.aspx,13037,Madison County,(315) 687-6917,Yes,No,No,No,634,54,11.7,35.2,1.1,0,1.4,2.8,0.2,2.5,92,63.3
Hinsdale Central School,https://www.schooldigger.com/go/NY/schools/1449001203/school.aspx,Hinsdale Central School District,https://www.schooldigger.com/go/NY/district/14490/search.aspx,3701 Main St,Hinsdale,https://www.schooldigger.com/go/NY/city/Hinsdale/search.aspx,14743,Cattaraugus County,(716) 557-2227,Yes,No,No,No,380,36.1,10.5,53.9,0.8,0,0.5,1.6,0.3,3.7,93.2,63.3
Lake Placid Junior-Senior High School,https://www.schooldigger.com/go/NY/schools/1650001460/school.aspx,Lake Placid Central School District,https://www.schooldigger.com/go/NY/district/16500/search.aspx,34 School St,Lake Placid,https://www.schooldigger.com/go/NY/city/Lake+Placid/search.aspx,12946,Essex County,(518) 523-2474,Yes,No,No,No,330,49.5,6.6,40,1.5,0,1.2,0.3,0,2.7,94.2,63.2
Division Avenue Senior High School,https://www.schooldigger.com/go/NY/schools/1716001520/school.aspx,Levittown Union Free School District,https://www.schooldigger.com/go/NY/district/17160/search.aspx,120 Division Ave,Levittown,https://www.schooldigger.com/go/NY/city/Levittown/search.aspx,11756,Nassau County,(516) 434-7155,Yes,No,No,No,1015,90.6,11.1,28.2,1.7,0.3,14.8,24.1,0.1,1.2,57.8,63
Locust Valley High School,https://www.schooldigger.com/go/NY/schools/1770001592/school.aspx,Locust Valley Central School District,https://www.schooldigger.com/go/NY/district/17700/search.aspx,99 Horse Hollow Rd,Locust Valley,https://www.schooldigger.com/go/NY/city/Locust+Valley/search.aspx,11560,Nassau County,(516) 277-5100,Yes,No,No,No,656,110.5,5.9,22,1.4,0,3.5,20.9,0.2,1.1,73,63
L A Webber Middle-High School,https://www.schooldigger.com/go/NY/schools/1797001612/school.aspx,Lyndonville Central School District,https://www.schooldigger.com/go/NY/district/17970/search.aspx,25 Housel Ave,Lyndonville,https://www.schooldigger.com/go/NY/city/Lyndonville/search.aspx,14098,Orleans County,(585) 765-3162,No,No,No,No,269,24.7,10.8,36.4,0.4,0.4,1.9,4.5,0,4.8,88.1,62.9
Fort Plain Junior-Senior High School,https://www.schooldigger.com/go/NY/schools/1137000895/school.aspx,Fort Plain Central School District,https://www.schooldigger.com/go/NY/district/11370/search.aspx,1 West St,Fort Plain,https://www.schooldigger.com/go/NY/city/Fort+Plain/search.aspx,13339,Montgomery County,(518) 993-4000,Yes,No,No,No,340,35,9.7,57.4,1.8,0,0.3,6.5,0,3.5,87.9,62.8
Lisbon Central School,https://www.schooldigger.com/go/NY/schools/1743001553/school.aspx,Lisbon Central School District,https://www.schooldigger.com/go/NY/district/17430/search.aspx,6866 County Rt 10,Lisbon,https://www.schooldigger.com/go/NY/city/Lisbon/search.aspx,13658,St. Lawrence County,(315) 393-4951,Yes,No,No,No,583,47.5,12.2,38.1,0.2,0,0.7,1.4,0,0.2,97.6,62.6
Clarence Senior High School,https://www.schooldigger.com/go/NY/schools/0759000543/school.aspx,Clarence Central School District,https://www.schooldigger.com/go/NY/district/07590/search.aspx,9625 Main St,Clarence,https://www.schooldigger.com/go/NY/city/Clarence/search.aspx,14031,Erie County,(716) 407-9020,Yes,No,No,No,1417,109.8,12.9,13.2,1.1,0.1,3.5,3.2,0.2,3,88.9,62.6
Cincinnatus High School,https://www.schooldigger.com/go/NY/schools/0756000540/school.aspx,Cincinnatus Central School District,https://www.schooldigger.com/go/NY/district/07560/search.aspx,2809 Cincinnatus Rd,Cincinnatus,https://www.schooldigger.com/go/NY/city/Cincinnatus/search.aspx,13040,Cortland County,(607) 863-3022,Yes,No,No,No,157,19.6,7.9,45.2,0.6,0,0,0.6,0,1.3,97.5,62.5
Gilbertsville-Mount Upton Junior-Senior High School,https://www.schooldigger.com/go/NY/schools/0475704757/school.aspx,Gilbertsville-Mount Upton Central School District,https://www.schooldigger.com/go/NY/district/04757/search.aspx,693 State Hwy 51,Gilbertsville,https://www.schooldigger.com/go/NY/city/Gilbertsville/search.aspx,13776,Otsego County,(607) 783-2207,Yes,No,No,No,146,13.6,10.6,56.8,0,0,0,2.1,0,2.1,95.9,62.2
Eldred Junior-Senior High School,https://www.schooldigger.com/go/NY/schools/1041000803/school.aspx,Eldred Central School District,https://www.schooldigger.com/go/NY/district/10410/search.aspx,600 Rt 55,Eldred,https://www.schooldigger.com/go/NY/city/Eldred/search.aspx,12732,Sullivan County,(845) 456-1100,Yes,No,No,No,218,24,9,44,2.3,0.9,0.5,8.3,0,1.8,86.2,62
Medina High School,https://www.schooldigger.com/go/NY/schools/1896001716/school.aspx,Medina Central School District,https://www.schooldigger.com/go/NY/district/18960/search.aspx,2 Mustang Dr,Medina,https://www.schooldigger.com/go/NY/city/Medina/search.aspx,14103,Orleans County,(585) 798-2710,Yes,No,No,No,571,58.4,9.7,53.1,3.7,1.4,0.5,7.9,0.2,6.7,79.7,61.8
Brockport High School,https://www.schooldigger.com/go/NY/schools/0558000285/school.aspx,Brockport Central School District,https://www.schooldigger.com/go/NY/district/05580/search.aspx,40 Allen St,Brockport,https://www.schooldigger.com/go/NY/city/Brockport/search.aspx,14420,Monroe County,(585) 637-1877,No,No,No,No,1005,92.1,10.9,40.5,4.7,0.1,1.8,9,0,5.3,79.2,61.8
North Babylon High School,https://www.schooldigger.com/go/NY/schools/2091004740/school.aspx,North Babylon Union Free School District,https://www.schooldigger.com/go/NY/district/20910/search.aspx,1 Phelps Ln,North Babylon,https://www.schooldigger.com/go/NY/city/North+Babylon/search.aspx,11703,Suffolk County,(631) 620-7101,Yes,No,No,No,1453,108.7,13.3,44.1,27.2,0.5,5.8,26.8,0.2,1.7,37.9,61.3
Brentwood High School,https://www.schooldigger.com/go/NY/schools/0528004433/school.aspx,Brentwood Union Free School District,https://www.schooldigger.com/go/NY/district/05280/search.aspx,2 6th Ave,Brentwood,https://www.schooldigger.com/go/NY/city/Brentwood/search.aspx,11717,Suffolk County,(631) 434-2204,Yes,No,No,No,4554,293.5,15.5,81.9,8.5,0.3,1.9,85.4,0.1,0.2,3.7,61.2
Fillmore Central School,https://www.schooldigger.com/go/NY/schools/1107004552/school.aspx,Fillmore Central School District,https://www.schooldigger.com/go/NY/district/11070/search.aspx,104 W Main St,Fillmore,https://www.schooldigger.com/go/NY/city/Fillmore/search.aspx,14735,Allegany County,(585) 567-2289,Yes,No,No,No,652,58,11.2,57.1,0.9,0.5,0.6,2,0,0.2,95.9,61.1
Newark Valley Senior High School,https://www.schooldigger.com/go/NY/schools/2067002900/school.aspx,Newark Valley Central School District,https://www.schooldigger.com/go/NY/district/20670/search.aspx,68 Wilson Creek Rd,Newark Valley,https://www.schooldigger.com/go/NY/city/Newark+Valley/search.aspx,13811,Tioga County,(607) 642-8665,No,No,No,No,428,43.4,9.8,41.8,0,0,0.5,2.1,0.2,1.2,96,61.1
Richfield Springs Junior/Senior High School,https://www.schooldigger.com/go/NY/schools/2457006560/school.aspx,Richfield Springs Central School District,https://www.schooldigger.com/go/NY/district/24570/search.aspx,93 Main St,Richfield Springs,https://www.schooldigger.com/go/NY/city/Richfield+Springs/search.aspx,13439,Otsego County,(315) 858-0610,Yes,No,No,No,190,26.3,7.2,,2.6,0,0,2.6,0,1.1,93.7,61
Saugerties Senior High School,https://www.schooldigger.com/go/NY/schools/2580003549/school.aspx,Saugerties Central School District,https://www.schooldigger.com/go/NY/district/25800/search.aspx,310 Washington Ave Ext,Saugerties,https://www.schooldigger.com/go/NY/city/Saugerties/search.aspx,12477,Ulster County,(845) 247-6650,Yes,No,No,No,743,57.2,12.9,42.4,1.2,0.3,2.4,13.9,0,4.6,77.7,60.9
Sewanhaka High School,https://www.schooldigger.com/go/NY/schools/2652003630/school.aspx,Sewanhaka Central High School District,https://www.schooldigger.com/go/NY/district/26520/search.aspx,500 Tulip Ave,Floral Park,https://www.schooldigger.com/go/NY/city/Floral+Park/search.aspx,11001,Nassau County,(516) 488-9600,Yes,No,No,No,1620,131.4,12.3,37.7,28.5,0.2,24.7,34.9,0.7,1.5,9.4,60.7
Morristown Central School,https://www.schooldigger.com/go/NY/schools/1989001817/school.aspx,Morristown Central School District,https://www.schooldigger.com/go/NY/district/19890/search.aspx,408 Gouverneur St,Morristown,https://www.schooldigger.com/go/NY/city/Morristown/search.aspx,13664,St. Lawrence County,(315) 375-8814,Yes,No,No,No,326,36,9,54.9,0,0,0,3.1,0,1.5,95.4,60.6
Poughkeepsie High School,https://www.schooldigger.com/go/NY/schools/2376003307/school.aspx,Poughkeepsie City School District,https://www.schooldigger.com/go/NY/district/23760/search.aspx,70 Forbus St,Poughkeepsie,https://www.schooldigger.com/go/NY/city/Poughkeepsie/search.aspx,12603,Dutchess County,(845) 451-4850,Yes,No,No,No,1208,87.1,13.8,64.4,51.7,0.1,0.8,35.6,0.3,5,6.5,60.6
Iroquois Senior High School,https://www.schooldigger.com/go/NY/schools/1536001294/school.aspx,Iroquois Central School District,https://www.schooldigger.com/go/NY/district/15360/search.aspx,2111 Girdle Rd,Elma,https://www.schooldigger.com/go/NY/city/Elma/search.aspx,14059,Erie County,(716) 652-3000,No,No,No,No,693,61.1,11.3,16.7,0.9,0.3,1,2.2,0,2,93.7,60.3
Roosevelt High School,https://www.schooldigger.com/go/NY/schools/2499003463/school.aspx,Roosevelt Union Free School District,https://www.schooldigger.com/go/NY/district/24990/search.aspx,1 Wagner Ave,Roosevelt,https://www.schooldigger.com/go/NY/city/Roosevelt/search.aspx,11575,Nassau County,(516) 345-7203,Yes,No,No,No,1002,81.7,12.2,67.2,37.8,0,0.6,61.4,0,0.2,0,60.1
Harrisville Junior-Senior High School,https://www.schooldigger.com/go/NY/schools/1377001128/school.aspx,Harrisville Central School District,https://www.schooldigger.com/go/NY/district/13770/search.aspx,14371 Pirate Ln,Harrisville,https://www.schooldigger.com/go/NY/city/Harrisville/search.aspx,13648,Lewis County,(315) 543-2920,Yes,No,No,No,203,22.1,9.1,,0.5,1,0,3.4,1,1.5,92.6,59.9
General Brown Junior-Senior High School,https://www.schooldigger.com/go/NY/schools/1191000960/school.aspx,General Brown Central School District,https://www.schooldigger.com/go/NY/district/11910/search.aspx,17643 Cemetery Rd,Dexter,https://www.schooldigger.com/go/NY/city/Dexter/search.aspx,13634,Jefferson County,(315) 779-2300,No,No,No,No,628,43.3,14.4,39,1.8,0.3,0.8,1.4,0.2,1.6,93.9,59.8
Berne-Knox-Westerlo Junior-Senior High School,https://www.schooldigger.com/go/NY/schools/0465000208/school.aspx,Berne-Knox-Westerlo Central School District,https://www.schooldigger.com/go/NY/district/04650/search.aspx,1738 Helderberg Trail,Berne,https://www.schooldigger.com/go/NY/city/Berne/search.aspx,12023,Albany County,(518) 872-1482,Yes,No,No,No,338,40.1,8.4,38.5,0.6,0.3,0.9,1.8,0,2.1,94.4,59.6
Livingston Manor High School,https://www.schooldigger.com/go/NY/schools/1758001575/school.aspx,Livingston Manor Central School District,https://www.schooldigger.com/go/NY/district/17580/search.aspx,19 School St,Livingston Manor,https://www.schooldigger.com/go/NY/city/Livingston+Manor/search.aspx,12758,Sullivan County,(845) 439-4400,Yes,No,No,No,195,23.4,8.3,44.6,7.2,0,1.5,12.3,0,4.1,74.9,59.6
Csi High School For International Studies,https://www.schooldigger.com/go/NY/schools/0010305835/school.aspx,New York City Geographic District #31,https://www.schooldigger.com/go/NY/district/00103/search.aspx,100 Essex Dr,Staten Island,https://www.schooldigger.com/go/NY/city/Staten+Island/search.aspx,10314,Richmond County,(718) 370-6900,No,No,No,No,507,31,16.3,50.5,6.1,1.2,20.3,22.1,0.6,3.9,45.8,59.3
Coxsackie-Athens High School,https://www.schooldigger.com/go/NY/schools/0849000656/school.aspx,Coxsackie-Athens Central School District,https://www.schooldigger.com/go/NY/district/08490/search.aspx,24 Sunset Blvd,Coxsackie,https://www.schooldigger.com/go/NY/city/Coxsackie/search.aspx,12051,Greene County,(518) 731-1800,No,No,No,No,393,34.9,11.2,28,2.5,0,1,6.4,0,1,89.1,58.8
Academy Of Hospitality And Tourism,https://www.schooldigger.com/go/NY/schools/0009505885/school.aspx,New York City Geographic District #17,https://www.schooldigger.com/go/NY/district/00095/search.aspx,911 Flatbush Ave,Brooklyn,https://www.schooldigger.com/go/NY/city/Brooklyn/search.aspx,11226,Kings County,(718) 564-2580,Yes,No,No,No,257,18.6,13.7,95.3,68.9,0.4,4.3,23.3,0,0,3.1,58.5
