beds,baths,sqft,Age,lot_size,property_type,exterior_walls,roof,basement,restaurants,groceries,nightlife,cafes,shopping,arts_entertainment,beauty_spas,active_life,median_age,married,college_grad,property_tax,insurance,median_school,num_schools,Sales_price
3,2,1884,23,1821,Single-Family,Siding (Alum/Vinyl),,1,28,6,0,4,33,5,19,26,35,54,72,375,124,4,3,370000
3,2,1885,25,0,Apartment / Condo / Townhouse,Brick,,0,123,9,19,22,128,20,127,47,36,37,80,586,195,4,3,385000
3,2,1900,24,1140,Apartment / Condo / Townhouse,Masonry,,1,54,6,7,6,49,1,26,25,35,28,89,390,129,2,3,450000
3,2,1910,33,1986,Apartment / Condo / Townhouse,Metal,Composition Shingle,1,18,1,3,0,7,1,8,6,42,80,63,377,114,6,2,279900
3,2,1912,17,1742,Apartment / Condo / Townhouse,,Composition Shingle,1,8,2,0,2,3,0,7,5,31,93,76,402,103,7,1,496876
3,2,1918,34,3057,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1,7,0,3,1,5,2,4,2,34,73,73,352,107,8,3,339900
3,2,1920,29,3049,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,22,1,1,2,21,0,21,6,40,73,86,553,168,9,3,675000
3,2,1934,33,1556,Apartment / Condo / Townhouse,Brick,Wood Shake/ Shingles,1,46,2,2,9,158,6,31,9,38,56,75,426,129,9,3,471500
3,2,1936,70,6098,Single-Family,Brick veneer,Composition Shingle,1,84,18,4,7,83,6,25,32,41,69,56,464,161,5,3,565000
3,2,1940,69,14374,Single-Family,Brick veneer,Composition Shingle,1,164,11,39,27,104,11,82,86,36,64,90,683,237,9,3,400000
3,2,1950,71,9465,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,39,6,3,2,38,1,22,5,39,74,57,411,125,4,3,445000
3,2,1984,20,2141,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1,79,8,4,9,180,6,49,23,34,58,76,482,147,7,3,526000
3,2,1988,65,11325,Single-Family,Brick,Composition Shingle,1,7,1,1,0,23,1,5,7,37,81,34,336,102,6,3,350000
3,2,2008,20,3484,Apartment / Condo / Townhouse,,Composition Shingle,1,2,0,0,0,2,0,2,8,37,97,74,392,101,7,3,474000
3,2,2008,17,2040,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,26,3,1,3,13,1,16,7,34,91,59,426,129,7,2,400000
3,2,2014,73,6272,Single-Family,Brick,Asphalt,1,56,7,9,3,23,15,33,39,33,47,45,540,179,4,3,667000
3,2,2016,47,6098,Single-Family,Wood Siding,Composition Shingle,0,38,5,7,5,47,6,24,34,30,65,81,611,212,9,3,489000
3,2,2017,29,2561,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,26,3,4,2,15,3,13,10,33,70,80,378,115,5,2,400000
3,2,2030,75,7000,Single-Family,Brick veneer,Slate,1,10,3,1,3,16,7,9,18,41,78,81,647,224,9,3,753000
3,2,2036,22,2000,Single-Family,Brick,Composition Shingle,1,52,6,6,10,90,5,33,22,39,85,55,545,166,8,3,548000
3,2,2038,47,43995,Single-Family,Combination,,0,0,0,0,0,0,0,0,1,36,81,49,352,100,7,3,310000
3,2,2038,18,2613,Apartment / Condo / Townhouse,,Composition Shingle,1,12,0,2,3,16,0,8,9,32,64,57,373,96,7,3,303000
3,2,2051,39,7326,Single-Family,Siding (Alum/Vinyl),,1,10,3,3,1,17,1,18,11,43,88,57,277,78,8,3,395000
3,2,2062,24,1329,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),,1,20,7,0,3,28,5,13,23,35,54,72,375,124,4,3,482500
3,2,2076,24,2178,Apartment / Condo / Townhouse,,Composition Shingle,1,0,0,0,0,0,0,0,4,30,94,84,339,87,7,3,260000
3,2,2079,43,0,Apartment / Condo / Townhouse,Brick,,1,88,17,18,18,88,6,47,25,59,54,57,278,84,3,3,270000
3,2,2084,71,12196,Single-Family,Brick,Shake Shingle,1,5,2,1,0,9,2,2,2,43,74,70,463,141,6,3,545000
3,2,2089,41,0,Apartment / Condo / Townhouse,Brick,,1,193,7,34,38,194,11,61,33,45,32,79,474,164,6,3,312000
3,2,2097,19,2966,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Asphalt,1,7,1,1,0,3,0,5,5,36,70,39,296,84,8,1,344000
3,2,2100,62,10572,Single-Family,Brick,Composition Shingle,1,0,0,1,0,3,1,1,3,40,86,74,466,142,6,3,450000
3,2,2100,29,2178,Apartment / Condo / Townhouse,,Composition Shingle,1,29,3,2,4,41,1,18,10,35,50,66,300,77,7,3,320000
3,2,2102,70,7535,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,41,8,2,6,29,6,23,25,40,85,25,356,108,5,3,422500
3,2,2106,41,1950,Apartment / Condo / Townhouse,Brick,,1,69,15,16,16,60,8,39,24,52,65,82,413,137,2,3,365000
3,2,2112,61,10497,Single-Family,Brick,Asphalt,1,41,14,2,4,58,3,18,5,43,74,70,429,131,4,3,352500
3,2,2112,22,2953,Apartment / Condo / Townhouse,Metal,Composition Shingle,1,39,9,2,6,28,4,21,20,49,48,52,537,163,6,3,615000
3,2,2121,17,2178,Apartment / Condo / Townhouse,,Composition Shingle,1,12,1,1,1,10,0,14,4,34,67,61,402,103,7.5,2,451675
3,2,2128,41,2542,Single-Family,Brick,,1,69,15,16,16,61,8,38,24,52,65,82,406,134,2,3,485000
3,2,2130,18,3484,Apartment / Condo / Townhouse,,Composition Shingle,1,12,1,1,1,13,0,14,4,31,67,79,426,109,7.5,2,369000
3,2,2140,32,7405,Single-Family,Wood Siding,Composition Shingle,0,126,8,29,16,47,11,43,40,45,61,83,647,224,6,3,600000
3,2,2146,66,7148,Single-Family,Brick veneer,Composition Shingle,0,139,9,26,21,55,14,44,41,45,61,83,496,172,6,3,599900
3,2,2155,27,1781,Single-Family,Brick,,1,50,13,7,9,43,8,44,25,32,34,76,515,171,2,3,699000
3,2,2172,29,2600,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,103,5,17,21,235,4,90,31,39,79,76,569,173,8,3,279000
3,2,2201,67,7448,Single-Family,Brick veneer,Composition Shingle,1,55,10,3,4,50,4,40,28,41,70,95,554,192,9,3,590000
3,2,2204,18,2940,Apartment / Condo / Townhouse,Brick,,1,26,3,1,4,27,2,18,11,29,81,41,264,74,9,1,327990
3,2,2215,13,0,Apartment / Condo / Townhouse,,,0,19,2,1,5,25,2,13,9,32,84,48,237,67,8.5,2,261885
3,2,2220,68,6098,Single-Family,Brick,Asbestos,1,41,6,7,4,46,13,28,30,34,57,72,575,191,4,3,705000
3,2,2236,23,1903,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,77,12,6,5,76,0,47,23,42,65,65,500,152,5,3,284857
3,2,2269,34,3232,Apartment / Condo / Townhouse,Combination,,1,21,3,3,2,26,2,21,12,37,85,53,321,91,7,3,395000
3,2,2296,12,1981,Apartment / Condo / Townhouse,,,1,2,0,0,0,6,0,1,1,31,80,47,317,89,8,3,304320
3,2,2313,17,2613,Apartment / Condo / Townhouse,,Composition Shingle,1,0,0,0,0,0,0,5,3,34,67,61,422,108,8.5,2,409900
3,2,2320,63,21780,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,5,1,0,0,4,0,1,4,46,81,53,356,108,5.5,2,261250
3,2,2328,12,0,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,88,7,7,8,48,6,55,17,30,46,36,303,92,7,3,385000
3,2,2328,11,0,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,88,7,7,8,49,6,55,17,30,46,36,299,91,7,3,359000
3,2,2370,13,0,Apartment / Condo / Townhouse,Masonry,,1,66,11,8,8,70,2,50,16,31,50,37,465,154,1,3,588000
3,2,2376,41,51400,Single-Family,Combination,,1,0,0,0,0,1,1,0,0,46,92,35,370,104,8,3,340000
3,2,2384,13,0,Single-Family,,Composition Shingle,0,19,2,1,5,25,2,13,9,32,84,48,245,69,8.5,2,250000
3,2,2392,21,1568,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,58,5,4,7,79,5,85,25,47,41,78,778,237,9,3,646319
3,2,2432,10,2340,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,37,5,4,4,38,2,37,16,33,53,71,688,209,9,3,772890
3,2,2437,17,1827,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,84,14,3,6,58,2,57,21,34,71,55,471,143,5,3,505000
3,2,2439,15,1271,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,84,14,3,6,57,2,54,21,34,71,55,467,142,5,3,653931
3,2,2464,28,2613,Apartment / Condo / Townhouse,Brick,,1,58,5,8,4,71,4,46,12,29,80,24,277,78,4,3,305000
3,2,2490,18,2609,Apartment / Condo / Townhouse,Brick,,1,14,1,1,1,14,1,13,7,28,76,42,312,88,8,3,389000
3,2,2499,13,0,Apartment / Condo / Townhouse,,Composition Shingle,0,11,1,3,1,14,3,7,7,31,57,78,325,83,8,2,333500
3,2,2500,10,0,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Asphalt,0,39,5,8,3,46,13,27,13,40,62,32,300,73,4,3,297283
3,2,2526,23,2591,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1,34,7,1,5,25,4,22,23,49,48,52,524,160,6,3,535000
3,2,2539,15,2979,Apartment / Condo / Townhouse,Brick,Asphalt,1,61,2,5,11,166,6,36,10,32,69,70,520,158,7,3,626934
3,2,2552,13,0,Apartment / Condo / Townhouse,,Asphalt,0,0,0,0,0,1,0,3,3,34,67,61,310,80,8.5,2,311370
3,2,2552,10,0,Apartment / Condo / Townhouse,,Composition Shingle,0,39,4,1,1,17,3,28,31,38,96,76,337,87,7,2,332320
3,2,2564,14,2922,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,0,0,0,0,1,0,0,1,33,76,56,352,100,8.5,2,395841
3,2,2591,15,0,Apartment / Condo / Townhouse,,Composition Shingle,1,0,0,0,0,0,0,2,3,34,67,61,320,82,8.5,2,378672
3,2,2591,15,0,Single-Family,,Composition Shingle,0,0,0,0,0,0,0,2,3,34,67,61,320,82,8.5,2,378672
3,2,2600,39,40510,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,7,2,0,2,10,2,7,8,44,86,90,573,174,9,3,502000
3,2,2611,17,5723,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1,9,1,0,0,7,2,4,5,32,94,62,322,91,8,1,452145
3,2,2662,49,260488,Single-Family,,Composition Shingle,1,0,0,0,0,0,0,0,1,42,72,60,606,156,8,3,254400
3,2,2665,57,0,Apartment / Condo / Townhouse,Brick,Composition,0,128,11,29,25,188,12,71,37,57,13,83,1008,350,6,3,699900
3,2,2700,12,0,Apartment / Condo / Townhouse,,,1,14,2,0,1,7,3,5,4,37,69,36,289,82,6,3,325344
3,2,2729,31,2966,Apartment / Condo / Townhouse,Brick veneer,Composition Shingle,1,237,9,47,43,289,23,95,88,31,29,90,871,302,8,3,497500
3,2,2766,15,0,Apartment / Condo / Townhouse,,Composition Shingle,0,11,1,3,1,15,3,7,7,31,57,78,329,84,8,2,392235
3,2,2796,50,3120,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,59,5,4,7,79,5,86,26,50,57,77,606,185,9,3,280000
3,2,2821,15,4578,Single-Family,Siding (Alum/Vinyl),,1,7,1,1,0,4,0,5,4,40,83,52,317,89,8,1,401195
3,2,2872,51,13503,Single-Family,Wood,Composition Shingle,1,1,0,1,0,2,0,1,3,47,81,79,573,174,6,3,465000
3,2,2875,41,0,Apartment / Condo / Townhouse,Brick,,0,193,7,34,38,194,11,61,33,45,32,79,1511,524,6,3,387500
3,2,2900,18,3484,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,23,3,1,6,22,1,13,9,40,87,63,594,181,9,3,760000
3,2,2952,23,1920,Apartment / Condo / Townhouse,Metal,Composition Shingle,1,37,6,2,4,38,3,15,20,56,58,54,471,143,5,3,525000
3,2,3040,18,3484,Apartment / Condo / Townhouse,,Composition Shingle,1,24,1,5,0,12,1,8,13,40,80,66,436,112,8,3,462790
3,2,3050,65,15245,Single-Family,Brick,Asbestos,1,7,1,0,3,10,2,10,10,47,80,81,647,197,4,3,544000
3,2,3102,10,3162,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,5,0,1,0,3,2,5,3,40,88,65,367,104,7.5,2,376968
3,2,3187,47,160736,Single-Family,Combination,,1,0,0,0,0,0,0,0,0,46,92,35,352,100,6,3,370000
3,2,3194,122,23522,Single-Family,Wood,Slate,1,30,2,1,1,6,0,8,7,36,61,61,963,293,8,3,425000
3,2,3416,36,140263,Single-Family,,Composition Shingle,1,0,0,0,0,0,0,0,1,54,72,60,509,131,7,3,495900
3,2,3477,34,8712,Single-Family,,Wood Shake/ Shingles,1,35,1,2,1,42,4,32,15,32,82,45,523,134,8,3,519900
3,3,500,24,2613,Apartment / Condo / Townhouse,,Composition Shingle,1,15,2,2,1,25,1,11,7,32,96,70,363,93,8,3,275000
3,3,962,66,10580,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,19,4,1,4,15,1,8,5,44,79,47,516,157,4,3,575000
3,3,1080,34,1995,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,18,1,3,0,8,1,8,5,41,62,85,303,92,6,2,212000
3,3,1116,22,937,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1,19,14,1,0,36,1,25,5,37,82,63,307,93,3,3,342000
3,3,1137,45,38332,Single-Family,Metal,Composition Shingle,1,1,0,0,0,2,0,0,5,42,87,92,573,174,10,3,619000
3,3,1163,79,7200,Single-Family,Brick,Composition Shingle,1,60,12,5,4,60,2,35,11,43,72,65,360,110,4,3,290000
3,3,1170,37,1200,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1,12,5,1,1,26,0,6,5,35,76,48,269,82,3,3,370000
3,3,1188,43,1568,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1,90,8,7,11,102,5,43,34,46,70,77,393,119,8,3,451000
3,3,1220,39,1300,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Shake Shingle,1,31,6,2,5,30,5,27,18,35,55,73,326,99,5,3,385500
3,3,1220,35,2269,Apartment / Condo / Townhouse,Metal,Composition Shingle,1,39,7,3,2,28,4,29,13,35,80,72,344,105,5,3,295000
3,3,1226,30,1498,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1,7,1,0,2,5,0,5,4,44,72,44,301,92,6,3,235000
3,3,1240,24,1400,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1,61,4,6,5,36,4,38,10,30,60,69,295,89,7,3,343000
3,3,1247,63,10754,Single-Family,Brick,Composition Shingle,1,23,4,0,3,21,3,14,21,49,48,52,430,131,5,3,355000
3,3,1280,50,1589,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,70,4,13,7,62,0,29,10,44,89,46,245,75,4,3,425000
3,3,1280,47,1424,Apartment / Condo / Townhouse,Metal,Composition Shingle,1,20,5,1,3,24,2,20,15,35,70,73,410,125,8,3,335000
3,3,1280,38,1500,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1,42,1,2,6,138,4,26,9,33,42,67,307,93,7,3,332271
3,3,1280,36,1340,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1,18,2,0,0,21,0,9,7,40,68,50,258,78,4.5,2,332000
3,3,1290,42,1585,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,20,3,2,3,20,0,17,5,36,66,49,326,99,8,3,335000
3,3,1294,38,1441,Apartment / Condo / Townhouse,Metal,Shake Shingle,1,11,2,0,4,13,2,5,14,39,72,60,307,93,7,1,320000
3,3,1300,36,2178,Apartment / Condo / Townhouse,Metal,Composition Shingle,1,16,1,1,4,19,2,5,13,39,72,60,299,91,7,1,435000
3,3,1300,17,0,Apartment / Condo / Townhouse,,Shake Shingle,0,9,1,1,0,11,0,3,7,32,78,45,284,56,3,3,205000
3,3,1320,44,1400,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1,26,5,1,1,18,0,11,12,39,84,51,314,95,8,3,375000
3,3,1328,41,1542,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1,11,2,0,4,8,2,5,9,39,87,73,306,93,8,1,236500
3,3,1360,53,1750,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,55,6,3,10,70,5,79,29,37,80,86,523,159,9,3,622500
3,3,1360,47,1520,Single-Family,Brick,Composition Shingle,1,44,14,1,4,55,2,22,5,34,40,36,122,37,4,3,398000
3,3,1360,32,1880,Single-Family,Brick,,1,30,7,1,5,27,7,14,28,31,56,75,408,135,4,3,530000
3,3,1366,24,0,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,85,8,5,8,94,4,27,33,33,71,84,336,102,9,3,310000
3,3,1368,35,2356,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1,129,14,9,10,78,8,83,37,37,69,48,298,91,5,3,249000
3,3,1392,44,1520,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,13,1,0,0,7,3,4,12,28,84,58,319,97,8,3,295000
3,3,1406,21,0,Apartment / Condo / Townhouse,,Asphalt,1,20,2,0,1,4,1,15,14,33,53,74,314,81,8.5,2,329900
3,3,1408,48,1868,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,19,2,2,1,21,0,11,9,46,94,54,340,103,8,3,330000
3,3,1408,45,1650,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,11,2,1,1,16,1,4,9,41,76,56,356,108,6,3,300000
3,3,1408,42,1542,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,11,2,0,4,8,2,5,7,39,87,73,344,105,8,1,310000
3,3,1408,33,2613,Apartment / Condo / Townhouse,,Composition Shingle,1,37,6,5,4,41,1,39,11,29,69,50,349,89,3,3,323000
3,3,1420,31,1599,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Asphalt,1,46,2,6,4,62,3,34,9,29,80,24,244,69,4,3,253000
3,3,1428,32,1650,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,26,3,5,2,14,3,13,9,33,70,80,385,117,5,2,517500
3,3,1440,37,2442,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Shake Shingle,1,98,14,9,12,101,8,57,32,40,68,63,302,92,5,3,340000
3,3,1450,28,1392,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,16,3,1,1,12,1,7,5,32,57,75,336,102,4.5,2,313540
3,3,1451,30,1759,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,16,0,1,2,25,0,10,4,33,82,47,360,109,3,3,360000
3,3,1452,46,1542,Apartment / Condo / Townhouse,Metal,Composition Shingle,1,69,10,5,10,23,7,47,17,40,38,82,352,107,5,3,315500
3,3,1452,44,1542,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,0,1,0,0,5,2,0,11,31,68,54,315,96,8,1,290000
3,3,1452,44,1726,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,15,8,1,0,34,1,14,4,52,62,64,356,108,6,3,365000
3,3,1452,38,1650,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1,1,0,0,0,1,0,0,4,37,85,72,307,93,6,3,355000
3,3,1456,62,22215,Single-Family,Brick,Composition Shingle,1,1,0,0,0,2,1,0,5,40,87,65,425,129,9,3,311000
3,3,1456,33,1501,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1,44,7,5,4,39,3,17,10,34,76,73,368,112,6.5,2,399900
3,3,1456,32,1742,Apartment / Condo / Townhouse,,Composition Shingle,1,37,6,5,4,41,1,39,11,29,69,50,348,89,3,3,408000
3,3,1462,35,2178,Apartment / Condo / Townhouse,Wood,Composition Shingle,1,17,0,0,0,12,4,15,20,32,63,70,348,106,7,3,475000
3,3,1474,52,1760,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,23,5,0,2,19,1,21,12,39,82,76,384,117,8,3,415000
3,3,1479,43,1700,Apartment / Condo / Townhouse,Metal,Composition Shingle,1,10,1,0,0,13,1,12,12,40,73,86,479,146,8,3,401000
3,3,1480,45,9099,Single-Family,Metal,Asphalt,1,73,7,8,5,40,4,59,18,35,87,37,319,97,5,3,275000
3,3,1492,19,1308,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1,44,15,1,4,51,3,20,6,37,62,55,352,107,4,3,350000
3,3,1496,44,1742,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1,0,0,0,0,2,1,0,2,41,69,77,373,113,9,3,365000
3,3,1525,72,9276,Single-Family,Brick veneer,Shake Shingle,1,40,6,2,6,50,4,27,19,41,64,84,576,199,9,3,720000
3,3,1532,25,1698,Apartment / Condo / Townhouse,Metal,Composition Shingle,1,62,4,6,5,36,4,41,13,30,60,69,327,99,7,3,234000
3,3,1532,11,835,Apartment / Condo / Townhouse,Other,Composition Shingle,1,25,6,4,7,33,2,19,12,44,70,54,523,159,8,3,538430
3,3,1538,76,5999,Single-Family,Brick veneer,Shake Shingle,1,43,5,2,3,33,5,16,34,46,44,68,539,187,5,3,649900
3,3,1540,45,1650,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,8,0,1,1,17,1,1,12,39,72,60,327,100,7,1,410000
3,3,1542,37,1977,Apartment / Condo / Townhouse,Metal,Composition Shingle,1,17,5,1,1,29,0,9,6,35,76,48,311,94,3,3,236000
3,3,1552,33,2096,Apartment / Condo / Townhouse,Wood,Composition Shingle,1,16,3,0,2,10,1,7,12,37,63,82,430,131,5,3,445000
3,3,1556,30,1650,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1,44,5,3,6,20,2,29,12,36,66,73,315,96,8,3,325000
3,3,1568,36,2230,Apartment / Condo / Townhouse,Wood,Composition Shingle,1,52,11,1,4,36,1,31,14,35,55,73,348,106,5,3,387000
3,3,1584,39,1742,Single-Family,Siding (Alum/Vinyl),composition,1,18,2,1,6,20,1,7,5,39,72,62,299,91,8,3,334000
3,3,1584,38,2652,Apartment / Condo / Townhouse,Metal,Composition Shingle,1,6,3,1,2,17,2,5,10,39,71,68,341,104,6,3,391066
3,3,1586,28,1793,Apartment / Condo / Townhouse,Metal,Composition Shingle,1,9,1,0,2,5,0,5,5,44,94,66,352,107,7,3,395000
3,3,1588,11,0,Apartment / Condo / Townhouse,,Asphalt,0,8,1,1,0,6,2,12,8,34,83,64,296,76,8,3,273050
3,3,1600,33,1660,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,46,6,6,4,41,4,17,13,34,76,73,430,131,6.5,2,524000
3,3,1600,21,0,Apartment / Condo / Townhouse,,Asphalt,1,19,2,0,1,4,1,15,14,33,53,74,300,77,8.5,2,264900
3,3,1610,9,792,Apartment / Condo / Townhouse,Wood,Other,1,100,7,8,17,107,6,46,31,32,34,50,655,199,8,3,719981
3,3,1618,18,1672,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,12,2,0,2,13,1,8,6,34,62,72,360,110,8,3,397000
3,3,1628,51,1694,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,14,1,1,5,12,1,5,8,36,47,83,561,171,9,3,612000
3,3,1628,12,1424,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,71,12,5,11,29,8,48,19,32,43,63,479,146,5,3,486990
3,3,1640,71,8530,Single-Family,Brick,Composition Shingle,1,53,13,4,7,42,2,37,15,35,80,87,527,160,4,3,785000
3,3,1640,26,1834,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1,4,0,2,1,8,0,2,0,33,85,66,327,100,8,3,343000
3,3,1646,31,0,Apartment / Condo / Townhouse,Brick veneer,Composition Shingle,0,71,8,14,4,29,14,38,39,32,49,46,381,132,4,3,420000
3,3,1649,33,6534,Single-Family,,Asphalt,1,4,2,0,0,6,1,12,5,37,69,60,387,99,6,3,284900
3,3,1650,53,1799,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,3,0,0,1,6,0,12,1,28,85,31,266,81,6,3,200000
3,3,1652,21,1540,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1,26,4,0,2,46,0,15,14,42,65,65,438,133,5,3,450000
3,3,1656,49,2574,Apartment / Condo / Townhouse,Wood,Gravel/Rock,1,15,0,1,1,12,8,15,18,32,63,70,358,109,7,3,420000
3,3,1656,45,2639,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,0,0,0,0,2,0,0,1,41,69,77,348,106,9,3,353140
3,3,1656,26,1980,Single-Family,Brick,Composition Shingle,1,16,2,3,0,5,1,8,6,47,50,84,422,128,5,2,223932
3,3,1658,21,2613,Apartment / Condo / Townhouse,Brick,,1,2,0,1,0,3,0,2,1,31,82,65,277,78,8,2,267500
3,3,1661,46,0,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,21,2,0,4,19,3,11,12,45,61,70,270,82,6,3,285000
3,3,1672,42,1445,Apartment / Condo / Townhouse,Brick,Asphalt,1,61,9,8,8,67,2,46,14,40,83,82,345,114,1,3,459990
3,3,1674,34,0,Apartment / Condo / Townhouse,Wood,Composition Shingle,1,21,4,1,3,17,5,15,13,45,65,76,348,106,5,3,241000
3,3,1678,35,1280,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1,56,7,6,5,50,6,34,16,39,49,54,343,104,6,3,248500
3,3,1680,24,2100,Apartment / Condo / Townhouse,Metal,Shake Shingle,1,61,4,6,5,36,4,38,10,30,60,69,336,102,7,3,427000
3,3,1680,17,2160,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,18,15,1,0,29,1,26,6,32,58,28,343,104,3,3,411300
3,3,1684,34,0,Apartment / Condo / Townhouse,Wood,Composition Shingle,1,21,4,1,3,17,5,15,13,45,65,76,344,105,5,3,347000
3,3,1687,25,0,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1,35,2,6,5,36,0,11,6,36,61,64,282,86,7,3,350000
3,3,1692,23,1498,Apartment / Condo / Townhouse,Brick,,1,23,3,3,3,28,0,21,8,40,84,74,286,81,7,3,234000
3,3,1700,19,1882,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),,1,0,0,0,0,5,0,0,2,31,80,47,295,83,6,2,314900
3,3,1708,21,1742,Apartment / Condo / Townhouse,,Composition Shingle,1,64,3,7,7,57,3,32,24,38,77,71,377,97,7,3,379900
3,3,1716,30,1650,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,47,7,5,4,43,4,17,10,35,49,84,418,127,6.5,2,419900
3,3,1722,44,1575,Apartment / Condo / Townhouse,Brick,Gravel/Rock,1,25,4,1,5,15,1,20,12,34,66,72,418,127,8,3,290000
3,3,1731,22,1407,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,121,11,10,16,104,10,65,43,39,67,91,623,189,7,3,602000
3,3,1731,14,0,Apartment / Condo / Townhouse,,,0,31,3,3,2,39,5,23,8,30,65,69,237,67,8,3,282344
3,3,1738,33,1760,Apartment / Condo / Townhouse,Brick,Asphalt,1,6,1,0,0,4,0,2,0,48,86,75,401,122,9,2,459900
3,3,1746,35,1911,Apartment / Condo / Townhouse,Wood,Composition Shingle,1,23,6,1,2,17,1,17,12,35,55,73,340,103,5,3,200000
3,3,1747,27,1607,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1,49,3,4,3,31,3,28,8,32,71,44,336,102,6,3,280000
3,3,1750,36,1650,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1,0,0,0,0,1,0,0,2,44,77,62,343,104,6,3,435000
